mon,day,hour,min,weather,tem,weekday,dor,teab,cnt
3,8,20,10,1,29,1,83,64,147
3,8,20,20,1,29,1,72,62,134
3,8,20,30,1,29,1,66,98,164
3,8,20,40,1,29,1,68,170,238
3,8,20,50,1,29,1,53,217,270
3,8,21,0,1,28,1,46,184,230
3,8,21,10,1,28,1,54,145,199
3,8,21,20,1,28,1,31,109,140
3,8,21,30,1,28,1,25,64,89
3,8,21,40,1,28,1,21,81,102
3,8,21,50,1,28,1,20,77,97
3,8,22,0,1,27,1,14,85,99
3,8,22,10,1,27,1,16,82,98
3,8,22,20,1,27,1,14,46,60
3,8,22,30,1,27,1,12,32,44
3,8,22,40,1,27,1,9,23,32
3,8,22,50,1,27,1,9,12,21
3,8,23,0,1,26,1,8,10,18
3,8,23,10,1,26,1,6,13,19
3,8,23,20,1,26,1,5,11,16
3,8,23,30,1,26,1,2,8,10
3,8,23,40,1,26,1,1,9,10
3,8,23,50,1,26,1,1,6,7
3,9,0,0,1,21,1,4,2,6
3,9,0,10,1,21,1,4,2,6
3,9,0,20,1,21,1,3,1,4
3,9,0,30,1,21,1,2,0,2
3,9,0,40,1,21,1,2,1,3
3,9,0,50,1,21,1,2,1,3
3,9,1,0,1,21,1,0,2,2
3,9,1,10,1,21,1,1,2,3
3,9,1,20,1,21,1,1,2,3
3,9,1,30,1,21,1,2,1,3
3,9,1,40,1,21,1,2,2,4
3,9,1,50,1,21,1,0,0,0
3,9,2,0,1,21,1,0,0,0
3,9,2,10,1,21,1,2,2,4
3,9,2,20,1,21,1,2,0,2
3,9,2,30,1,21,1,1,0,1
3,9,2,40,1,21,1,2,1,3
3,9,2,50,1,20,1,0,1,1
3,9,3,0,1,20,1,1,1,2
3,9,3,10,1,20,1,2,2,4
3,9,3,20,1,20,1,1,2,3
3,9,3,30,1,20,1,2,1,3
3,9,3,40,1,20,1,1,0,1
3,9,3,50,1,20,1,0,1,1
3,9,4,0,1,20,1,1,1,2
3,9,4,10,1,20,1,2,2,4
3,9,4,20,1,20,1,0,0,0
3,9,4,30,1,20,1,0,2,2
3,9,4,40,1,21,1,0,0,0
3,9,4,50,1,21,1,1,1,2
3,9,5,0,1,21,1,0,2,2
3,9,5,10,1,21,1,0,2,2
3,9,5,20,1,21,1,2,0,2
3,9,5,30,1,21,1,2,1,3
3,9,5,40,1,21,1,2,1,3
3,9,5,50,1,22,1,3,1,4
3,9,6,0,1,22,1,4,3,7
3,9,6,10,1,22,1,4,1,5
3,9,6,20,1,22,1,6,3,9
3,9,6,30,1,22,1,5,4,9
3,9,6,40,1,22,1,14,0,14
3,9,6,50,1,22,1,35,0,35
3,9,7,0,1,22,1,60,4,64
3,9,7,10,1,23,1,85,0,85
3,9,7,20,1,23,1,111,2,113
3,9,7,30,1,23,1,297,1,298
3,9,7,40,1,23,1,516,4,520
3,9,7,50,1,23,1,542,4,546
3,9,8,0,1,23,1,287,8,295
3,9,8,10,1,23,1,126,10,136
3,9,8,20,1,23,1,85,8,93
3,9,8,30,1,24,1,74,14,88
3,9,8,40,1,24,1,69,16,85
3,9,8,50,1,24,1,73,11,84
3,9,9,0,1,24,1,72,14,86
3,9,9,10,1,24,1,94,17,111
3,9,9,20,1,24,1,149,28,177
3,9,9,30,1,24,1,238,42,280
3,9,9,40,1,24,1,260,115,375
3,9,9,50,1,24,1,170,180,350
3,9,10,0,1,24,1,152,162,314
3,9,10,10,1,25,1,72,104,176
3,9,10,20,1,25,1,67,77,144
3,9,10,30,1,25,1,61,45,106
3,9,10,40,1,25,1,61,49,110
3,9,10,50,1,25,1,76,46,122
3,9,11,0,1,25,1,72,43,115
3,9,11,10,1,25,1,56,34,90
3,9,11,20,1,25,1,62,47,109
3,9,11,30,1,26,1,70,68,138
3,9,11,40,1,26,1,74,203,277
3,9,11,50,1,26,1,73,281,354
3,9,12,0,1,26,1,65,261,326
3,9,12,10,1,26,1,63,177,240
3,9,12,20,1,26,1,57,131,188
3,9,12,30,1,27,1,59,76,135
3,9,12,40,1,27,1,58,68,126
3,9,12,50,1,27,1,61,53,114
3,9,13,0,1,27,1,66,34,100
3,9,13,10,1,27,1,56,34,90
3,9,13,20,1,27,1,88,30,118
3,9,13,30,1,28,1,160,32,192
3,9,13,40,1,28,1,267,35,302
3,9,13,50,1,28,1,273,36,309
3,9,14,0,1,28,1,113,35,148
3,9,14,10,1,28,1,121,37,158
3,9,14,20,1,29,1,112,41,153
3,9,14,30,1,29,1,89,39,128
3,9,14,40,1,29,1,71,40,111
3,9,14,50,1,29,1,76,46,122
3,9,15,0,1,29,1,65,40,105
3,9,15,10,1,30,1,80,42,122
3,9,15,20,1,30,1,80,45,125
3,9,15,30,1,30,1,82,67,149
3,9,15,40,1,30,1,137,154,291
3,9,15,50,1,30,1,147,213,360
3,9,16,0,1,30,1,116,139,255
3,9,16,10,1,30,1,99,111,210
3,9,16,20,1,30,1,79,89,168
3,9,16,30,1,30,1,65,60,125
3,9,16,40,1,31,1,63,52,115
3,9,16,50,1,31,1,71,54,125
3,9,17,0,1,31,1,78,57,135
3,9,17,10,1,31,1,70,55,125
3,9,17,20,1,31,1,86,56,142
3,9,17,30,1,31,1,89,84,173
3,9,17,40,1,31,1,78,244,322
3,9,17,50,1,31,1,91,236,327
3,9,18,0,1,31,1,86,226,312
3,9,18,10,1,31,1,87,150,237
3,9,18,20,1,31,1,98,91,189
3,9,18,30,1,31,1,119,98,217
3,9,18,40,1,31,1,194,66,260
3,9,18,50,1,31,1,188,64,252
3,9,19,0,1,30,1,138,59,197
3,9,19,10,1,30,1,117,57,174
3,9,19,20,1,30,1,106,67,173
3,9,19,30,1,30,1,102,55,157
3,9,19,40,1,30,1,81,60,141
3,9,19,50,1,30,1,74,67,141
3,9,20,0,1,29,1,73,75,148
3,9,20,10,1,29,1,76,59,135
3,9,20,20,1,29,1,74,57,131
3,9,20,30,1,29,1,70,87,157
3,9,20,40,1,29,1,62,188,250
3,9,20,50,1,29,1,60,256,316
3,9,21,0,1,28,1,49,161,210
3,9,21,10,1,28,1,51,130,181
3,9,21,20,1,28,1,34,94,128
3,9,21,30,1,28,1,24,73,97
3,9,21,40,1,28,1,18,79,97
3,9,21,50,1,28,1,18,78,96
3,9,22,0,1,27,1,16,80,96
3,9,22,10,1,27,1,15,72,87
3,9,22,20,1,27,1,17,53,70
3,9,22,30,1,27,1,12,32,44
3,9,22,40,1,27,1,12,19,31
3,9,22,50,1,27,1,12,11,23
3,9,23,0,1,26,1,10,14,24
3,9,23,10,1,26,1,7,10,17
3,9,23,20,1,26,1,4,10,14
3,9,23,30,1,26,1,2,9,11
3,9,23,40,1,26,1,3,10,13
3,9,23,50,1,26,1,2,6,8
3,10,0,0,1,21,1,4,0,4
3,10,0,10,1,21,1,2,1,3
3,10,0,20,1,21,1,3,3,6
3,10,0,30,1,21,1,0,2,2
3,10,0,40,1,21,1,3,1,4
3,10,0,50,1,21,1,0,0,0
3,10,1,0,1,21,1,2,2,4
3,10,1,10,1,21,1,2,0,2
3,10,1,20,1,21,1,0,0,0
3,10,1,30,1,21,1,0,0,0
3,10,1,40,1,21,1,2,2,4
3,10,1,50,1,21,1,1,0,1
3,10,2,0,1,21,1,2,1,3
3,10,2,10,1,21,1,2,1,3
3,10,2,20,1,21,1,2,2,4
3,10,2,30,1,21,1,2,2,4
3,10,2,40,1,21,1,2,0,2
3,10,2,50,1,20,1,2,0,2
3,10,3,0,1,20,1,2,1,3
3,10,3,10,1,20,1,2,1,3
3,10,3,20,1,20,1,2,2,4
3,10,3,30,1,20,1,1,0,1
3,10,3,40,1,20,1,2,1,3
3,10,3,50,1,20,1,2,1,3
3,10,4,0,1,20,1,0,2,2
3,10,4,10,1,20,1,0,1,1
3,10,4,20,1,20,1,0,2,2
3,10,4,30,1,20,1,2,2,4
3,10,4,40,1,21,1,2,1,3
3,10,4,50,1,21,1,2,2,4
3,10,5,0,1,21,1,2,1,3
3,10,5,10,1,21,1,0,2,2
3,10,5,20,1,21,1,0,1,1
3,10,5,30,1,21,1,3,1,4
3,10,5,40,1,21,1,0,2,2
3,10,5,50,1,22,1,4,1,5
3,10,6,0,1,22,1,2,2,4
3,10,6,10,1,22,1,2,2,4
3,10,6,20,1,22,1,7,3,10
3,10,6,30,1,22,1,7,2,9
3,10,6,40,1,22,1,10,1,11
3,10,6,50,1,22,1,40,1,41
3,10,7,0,1,22,1,53,3,56
3,10,7,10,1,23,1,90,2,92
3,10,7,20,1,23,1,102,1,103
3,10,7,30,1,23,1,300,1,301
3,10,7,40,1,23,1,617,5,622
3,10,7,50,1,23,1,554,3,557
3,10,8,0,1,23,1,300,6,306
3,10,8,10,1,23,1,128,9,137
3,10,8,20,1,23,1,101,9,110
3,10,8,30,1,24,1,91,15,106
3,10,8,40,1,24,1,78,15,93
3,10,8,50,1,24,1,79,12,91
3,10,9,0,1,24,1,86,15,101
3,10,9,10,1,24,1,86,16,102
3,10,9,20,1,24,1,161,32,193
3,10,9,30,1,24,1,200,47,247
3,10,9,40,1,24,1,248,143,391
3,10,9,50,1,24,1,191,195,386
3,10,10,0,1,24,1,130,155,285
3,10,10,10,1,25,1,75,97,172
3,10,10,20,1,25,1,67,70,137
3,10,10,30,1,25,1,68,48,116
3,10,10,40,1,25,1,63,51,114
3,10,10,50,1,25,1,72,40,112
3,10,11,0,1,25,1,70,34,104
3,10,11,10,1,25,1,67,39,106
3,10,11,20,1,25,1,67,41,108
3,10,11,30,1,26,1,69,73,142
3,10,11,40,1,26,1,71,212,283
3,10,11,50,1,26,1,60,279,339
3,10,12,0,1,26,1,54,236,290
3,10,12,10,1,26,1,61,175,236
3,10,12,20,1,26,1,61,113,174
3,10,12,30,1,27,1,68,92,160
3,10,12,40,1,27,1,55,63,118
3,10,12,50,1,27,1,53,48,101
3,10,13,0,1,27,1,63,29,92
3,10,13,10,1,27,1,55,35,90
3,10,13,20,1,27,1,80,34,114
3,10,13,30,1,28,1,185,34,219
3,10,13,40,1,28,1,220,39,259
3,10,13,50,1,28,1,220,37,257
3,10,14,0,1,28,1,121,30,151
3,10,14,10,1,28,1,105,43,148
3,10,14,20,1,29,1,102,34,136
3,10,14,30,1,29,1,84,37,121
3,10,14,40,1,29,1,81,40,121
3,10,14,50,1,29,1,80,43,123
3,10,15,0,1,29,1,76,39,115
3,10,15,10,1,30,1,80,37,117
3,10,15,20,1,30,1,85,44,129
3,10,15,30,1,30,1,82,61,143
3,10,15,40,1,30,1,150,190,340
3,10,15,50,1,30,1,177,235,412
3,10,16,0,1,30,1,114,145,259
3,10,16,10,1,30,1,83,124,207
3,10,16,20,1,30,1,85,77,162
3,10,16,30,1,30,1,77,70,147
3,10,16,40,1,31,1,75,64,139
3,10,16,50,1,31,1,80,67,147
3,10,17,0,1,31,1,73,64,137
3,10,17,10,1,31,1,73,54,127
3,10,17,20,1,31,1,79,58,137
3,10,17,30,1,31,1,84,90,174
3,10,17,40,1,31,1,87,236,323
3,10,17,50,1,31,1,96,260,356
3,10,18,0,1,31,1,89,201,290
3,10,18,10,1,31,1,92,136,228
3,10,18,20,1,31,1,104,87,191
3,10,18,30,1,31,1,108,91,199
3,10,18,40,1,31,1,157,76,233
3,10,18,50,1,31,1,160,60,220
3,10,19,0,1,30,1,122,59,181
3,10,19,10,1,30,1,124,63,187
3,10,19,20,1,30,1,107,62,169
3,10,19,30,1,30,1,92,56,148
3,10,19,40,1,30,1,98,51,149
3,10,19,50,1,30,1,81,57,138
3,10,20,0,1,29,1,73,68,141
3,10,20,10,1,29,1,74,69,143
3,10,20,20,1,29,1,79,55,134
3,10,20,30,1,29,1,65,99,164
3,10,20,40,1,29,1,59,195,254
3,10,20,50,1,29,1,62,246,308
3,10,21,0,1,28,1,46,145,191
3,10,21,10,1,28,1,45,140,185
3,10,21,20,1,28,1,30,117,147
3,10,21,30,1,28,1,20,61,81
3,10,21,40,1,28,1,20,67,87
3,10,21,50,1,28,1,19,87,106
3,10,22,0,1,27,1,15,91,106
3,10,22,10,1,27,1,16,84,100
3,10,22,20,1,27,1,15,47,62
3,10,22,30,1,27,1,14,31,45
3,10,22,40,1,27,1,9,22,31
3,10,22,50,1,27,1,11,12,23
3,10,23,0,1,26,1,10,14,24
3,10,23,10,1,26,1,7,12,19
3,10,23,20,1,26,1,6,8,14
3,10,23,30,1,26,1,3,9,12
3,10,23,40,1,26,1,2,9,11
3,10,23,50,1,26,1,1,5,6
3,11,0,0,1,20,0,3,2,5
3,11,0,10,1,20,0,2,2,4
3,11,0,20,1,20,0,1,0,1
3,11,0,30,1,20,0,2,2,4
3,11,0,40,1,20,0,2,2,4
3,11,0,50,1,20,0,1,0,1
3,11,1,0,1,19,0,0,0,0
3,11,1,10,1,19,0,0,1,1
3,11,1,20,1,19,0,1,0,1
3,11,1,30,1,19,0,0,0,0
3,11,1,40,1,19,0,0,0,0
3,11,1,50,1,19,0,2,0,2
3,11,2,0,1,18,0,0,1,1
3,11,2,10,1,18,0,2,0,2
3,11,2,20,1,18,0,2,1,3
3,11,2,30,1,18,0,0,1,1
3,11,2,40,1,18,0,0,2,2
3,11,2,50,1,18,0,0,1,1
3,11,3,0,1,18,0,1,0,1
3,11,3,10,1,18,0,0,0,0
3,11,3,20,1,18,0,0,0,0
3,11,3,30,1,18,0,1,2,3
3,11,3,40,1,18,0,1,1,2
3,11,3,50,1,18,0,0,0,0
3,11,4,0,1,18,0,2,0,2
3,11,4,10,1,18,0,2,2,4
3,11,4,20,1,18,0,0,1,1
3,11,4,30,1,18,0,1,2,3
3,11,4,40,1,18,0,2,1,3
3,11,4,50,1,18,0,1,2,3
3,11,5,0,1,19,0,1,2,3
3,11,5,10,1,19,0,2,0,2
3,11,5,20,1,19,0,2,0,2
3,11,5,30,1,19,0,2,1,3
3,11,5,40,1,19,0,2,2,4
3,11,5,50,1,19,0,3,0,3
3,11,6,0,1,19,0,5,0,5
3,11,6,10,1,19,0,7,2,9
3,11,6,20,1,19,0,6,0,6
3,11,6,30,1,19,0,8,4,12
3,11,6,40,1,19,0,11,2,13
3,11,6,50,1,19,0,8,3,11
3,11,7,0,1,19,0,16,2,18
3,11,7,10,1,19,0,21,1,22
3,11,7,20,1,20,0,40,1,41
3,11,7,30,1,20,0,56,3,59
3,11,7,40,1,20,0,64,3,67
3,11,7,50,1,20,0,61,1,62
3,11,8,0,1,20,0,44,3,47
3,11,8,10,1,20,0,37,4,41
3,11,8,20,1,20,0,30,0,30
3,11,8,30,1,21,0,33,3,36
3,11,8,40,1,21,0,28,4,32
3,11,8,50,1,21,0,30,5,35
3,11,9,0,1,21,0,35,3,38
3,11,9,10,1,21,0,31,5,36
3,11,9,20,1,21,0,32,6,38
3,11,9,30,1,21,0,35,12,47
3,11,9,40,1,21,0,38,14,52
3,11,9,50,1,21,0,34,12,46
3,11,10,0,1,21,0,38,15,53
3,11,10,10,1,21,0,23,9,32
3,11,10,20,1,21,0,19,9,28
3,11,10,30,1,22,0,24,12,36
3,11,10,40,1,22,0,20,15,35
3,11,10,50,1,23,0,20,17,37
3,11,11,0,1,24,0,16,16,32
3,11,11,10,1,24,0,16,16,32
3,11,11,20,1,24,0,13,17,30
3,11,11,30,1,25,0,16,19,35
3,11,11,40,1,25,0,12,24,36
3,11,11,50,1,25,0,14,30,44
3,11,12,0,1,26,0,9,29,38
3,11,12,10,1,26,0,12,27,39
3,11,12,20,1,26,0,11,30,41
3,11,12,30,1,26,0,14,30,44
3,11,12,40,1,27,0,13,33,46
3,11,12,50,1,27,0,9,30,39
3,11,13,0,1,27,0,9,23,32
3,11,13,10,1,28,0,10,19,29
3,11,13,20,1,28,0,14,18,32
3,11,13,30,1,28,0,14,16,30
3,11,13,40,1,29,0,26,18,44
3,11,13,50,1,29,0,26,18,44
3,11,14,0,1,30,0,24,21,45
3,11,14,10,1,30,0,15,20,35
3,11,14,20,1,30,0,16,17,33
3,11,14,30,1,31,0,17,17,34
3,11,14,40,1,31,0,15,14,29
3,11,14,50,1,31,0,19,15,34
3,11,15,0,1,31,0,21,9,30
3,11,15,10,1,31,0,22,13,35
3,11,15,20,1,31,0,20,16,36
3,11,15,30,1,31,0,28,14,42
3,11,15,40,1,31,0,20,21,41
3,11,15,50,1,31,0,27,15,42
3,11,16,0,1,31,0,26,15,41
3,11,16,10,1,31,0,25,14,39
3,11,16,20,1,31,0,27,14,41
3,11,16,30,1,31,0,30,13,43
3,11,16,40,1,31,0,28,11,39
3,11,16,50,1,31,0,30,15,45
3,11,17,0,1,31,0,34,15,49
3,11,17,10,1,31,0,35,22,57
3,11,17,20,1,30,0,35,24,59
3,11,17,30,1,30,0,41,26,67
3,11,17,40,1,30,0,30,34,64
3,11,17,50,1,29,0,33,32,65
3,11,18,0,1,29,0,48,29,77
3,11,18,10,1,29,0,37,30,67
3,11,18,20,1,29,0,41,30,71
3,11,18,30,1,29,0,46,26,72
3,11,18,40,1,28,0,38,27,65
3,11,18,50,1,28,0,38,30,68
3,11,19,0,1,28,0,34,21,55
3,11,19,10,1,27,0,25,20,45
3,11,19,20,1,27,0,24,18,42
3,11,19,30,1,26,0,26,20,46
3,11,19,40,1,26,0,25,21,46
3,11,19,50,1,25,0,23,17,40
3,11,20,0,1,24,0,24,19,43
3,11,20,10,1,24,0,19,21,40
3,11,20,20,1,24,0,15,21,36
3,11,20,30,1,24,0,19,25,44
3,11,20,40,1,24,0,16,34,50
3,11,20,50,1,24,0,17,33,50
3,11,21,0,1,24,0,11,37,48
3,11,21,10,1,24,0,13,29,42
3,11,21,20,1,24,0,10,27,37
3,11,21,30,1,24,0,8,25,33
3,11,21,40,1,24,0,9,41,50
3,11,21,50,1,23,0,7,39,46
3,11,22,0,1,23,0,7,39,46
3,11,22,10,1,23,0,5,29,34
3,11,22,20,1,23,0,2,29,31
3,11,22,30,1,23,0,2,18,20
3,11,22,40,1,23,0,2,13,15
3,11,22,50,1,23,0,4,9,13
3,11,23,0,1,22,0,3,4,7
3,11,23,10,1,22,0,3,4,7
3,11,23,20,1,22,0,1,1,2
3,11,23,30,1,22,0,0,2,2
3,11,23,40,1,22,0,2,3,5
3,11,23,50,1,22,0,2,1,3
3,12,0,0,1,20,0,2,1,3
3,12,0,10,1,20,0,1,1,2
3,12,0,20,1,20,0,0,1,1
3,12,0,30,1,20,0,1,0,1
3,12,0,40,1,20,0,2,1,3
3,12,0,50,1,20,0,1,1,2
3,12,1,0,1,19,0,0,2,2
3,12,1,10,1,19,0,0,0,0
3,12,1,20,1,19,0,0,0,0
3,12,1,30,1,19,0,1,2,3
3,12,1,40,1,19,0,2,1,3
3,12,1,50,1,19,0,2,2,4
3,12,2,0,1,18,0,0,0,0
3,12,2,10,1,18,0,2,2,4
3,12,2,20,1,18,0,2,0,2
3,12,2,30,1,18,0,2,1,3
3,12,2,40,1,18,0,1,1,2
3,12,2,50,1,18,0,2,1,3
3,12,3,0,1,18,0,1,2,3
3,12,3,10,1,18,0,0,0,0
3,12,3,20,1,18,0,0,0,0
3,12,3,30,1,18,0,0,1,1
3,12,3,40,1,18,0,1,1,2
3,12,3,50,1,18,0,1,0,1
3,12,4,0,1,18,0,1,0,1
3,12,4,10,1,18,0,0,0,0
3,12,4,20,1,18,0,2,0,2
3,12,4,30,1,18,0,2,1,3
3,12,4,40,1,18,0,0,0,0
3,12,4,50,1,18,0,0,2,2
3,12,5,0,1,19,0,0,2,2
3,12,5,10,1,19,0,2,2,4
3,12,5,20,1,19,0,2,2,4
3,12,5,30,1,19,0,1,1,2
3,12,5,40,1,19,0,1,2,3
3,12,5,50,1,19,0,2,0,2
3,12,6,0,1,19,0,4,0,4
3,12,6,10,1,19,0,7,2,9
3,12,6,20,1,19,0,6,2,8
3,12,6,30,1,19,0,8,3,11
3,12,6,40,1,19,0,13,2,15
3,12,6,50,1,19,0,9,3,12
3,12,7,0,1,19,0,13,1,14
3,12,7,10,1,19,0,22,2,24
3,12,7,20,1,20,0,40,2,42
3,12,7,30,1,20,0,46,5,51
3,12,7,40,1,20,0,62,4,66
3,12,7,50,1,20,0,50,3,53
3,12,8,0,1,20,0,46,6,52
3,12,8,10,1,20,0,40,3,43
3,12,8,20,1,20,0,29,0,29
3,12,8,30,1,21,0,31,3,34
3,12,8,40,1,21,0,30,4,34
3,12,8,50,1,21,0,35,4,39
3,12,9,0,1,21,0,31,3,34
3,12,9,10,1,21,0,37,7,44
3,12,9,20,1,21,0,37,5,42
3,12,9,30,1,21,0,36,12,48
3,12,9,40,1,21,0,39,15,54
3,12,9,50,1,21,0,41,8,49
3,12,10,0,1,21,0,30,19,49
3,12,10,10,1,21,0,27,13,40
3,12,10,20,1,21,0,20,9,29
3,12,10,30,1,22,0,20,10,30
3,12,10,40,1,22,0,21,15,36
3,12,10,50,1,23,0,18,16,34
3,12,11,0,1,24,0,13,18,31
3,12,11,10,1,24,0,14,15,29
3,12,11,20,1,24,0,14,21,35
3,12,11,30,1,25,0,13,21,34
3,12,11,40,1,25,0,12,22,34
3,12,11,50,1,25,0,12,33,45
3,12,12,0,1,26,0,12,37,49
3,12,12,10,1,26,0,12,26,38
3,12,12,20,1,26,0,13,28,41
3,12,12,30,1,26,0,15,34,49
3,12,12,40,1,27,0,10,34,44
3,12,12,50,1,27,0,8,29,37
3,12,13,0,1,27,0,11,22,33
3,12,13,10,1,28,0,13,18,31
3,12,13,20,1,28,0,16,16,32
3,12,13,30,1,28,0,15,15,30
3,12,13,40,1,29,0,29,15,44
3,12,13,50,1,29,0,23,17,40
3,12,14,0,1,30,0,24,18,42
3,12,14,10,1,30,0,20,21,41
3,12,14,20,1,30,0,14,14,28
3,12,14,30,1,31,0,15,14,29
3,12,14,40,1,31,0,18,16,34
3,12,14,50,1,31,0,19,14,33
3,12,15,0,1,31,0,23,12,35
3,12,15,10,1,31,0,26,12,38
3,12,15,20,1,31,0,23,12,35
3,12,15,30,1,31,0,28,18,46
3,12,15,40,1,31,0,22,17,39
3,12,15,50,1,31,0,29,16,45
3,12,16,0,1,31,0,24,15,39
3,12,16,10,1,31,0,24,16,40
3,12,16,20,1,31,0,26,12,38
3,12,16,30,1,31,0,30,13,43
3,12,16,40,1,31,0,25,13,38
3,12,16,50,1,31,0,32,16,48
3,12,17,0,1,31,0,40,15,55
3,12,17,10,1,31,0,28,23,51
3,12,17,20,1,30,0,42,19,61
3,12,17,30,1,30,0,34,23,57
3,12,17,40,1,30,0,39,31,70
3,12,17,50,1,29,0,35,33,68
3,12,18,0,1,29,0,50,30,80
3,12,18,10,1,29,0,41,31,72
3,12,18,20,1,29,0,38,29,67
3,12,18,30,1,29,0,42,30,72
3,12,18,40,1,28,0,39,28,67
3,12,18,50,1,28,0,37,31,68
3,12,19,0,1,28,0,36,22,58
3,12,19,10,1,27,0,28,23,51
3,12,19,20,1,27,0,22,18,40
3,12,19,30,1,26,0,25,20,45
3,12,19,40,1,26,0,24,17,41
3,12,19,50,1,25,0,24,15,39
3,12,20,0,1,24,0,22,24,46
3,12,20,10,1,24,0,20,22,42
3,12,20,20,1,24,0,14,22,36
3,12,20,30,1,24,0,14,29,43
3,12,20,40,1,24,0,18,32,50
3,12,20,50,1,24,0,15,34,49
3,12,21,0,1,24,0,13,32,45
3,12,21,10,1,24,0,17,30,47
3,12,21,20,1,24,0,12,26,38
3,12,21,30,1,24,0,12,21,33
3,12,21,40,1,24,0,9,43,52
3,12,21,50,1,23,0,10,42,52
3,12,22,0,1,23,0,5,33,38
3,12,22,10,1,23,0,5,35,40
3,12,22,20,1,23,0,4,28,32
3,12,22,30,1,23,0,3,19,22
3,12,22,40,1,23,0,2,12,14
3,12,22,50,1,23,0,2,9,11
3,12,23,0,1,22,0,2,7,9
3,12,23,10,1,22,0,1,4,5
3,12,23,20,1,22,0,1,2,3
3,12,23,30,1,22,0,1,1,2
3,12,23,40,1,22,0,2,3,5
3,12,23,50,1,22,0,0,1,1
3,13,0,0,1,21,1,3,2,5
3,13,0,10,1,21,1,3,0,3
3,13,0,20,1,21,1,2,3,5
3,13,0,30,1,21,1,2,0,2
3,13,0,40,1,21,1,3,2,5
3,13,0,50,1,21,1,1,2,3
3,13,1,0,1,21,1,2,2,4
3,13,1,10,1,21,1,2,1,3
3,13,1,20,1,21,1,1,2,3
3,13,1,30,1,21,1,0,1,1
3,13,1,40,1,21,1,2,0,2
3,13,1,50,1,21,1,0,0,0
3,13,2,0,1,21,1,0,0,0
3,13,2,10,1,21,1,1,0,1
3,13,2,20,1,21,1,2,2,4
3,13,2,30,1,21,1,0,0,0
3,13,2,40,1,21,1,1,0,1
3,13,2,50,1,20,1,1,1,2
3,13,3,0,1,20,1,2,0,2
3,13,3,10,1,20,1,2,0,2
3,13,3,20,1,20,1,0,1,1
3,13,3,30,1,20,1,1,1,2
3,13,3,40,1,20,1,2,2,4
3,13,3,50,1,20,1,1,0,1
3,13,4,0,1,20,1,1,0,1
3,13,4,10,1,20,1,0,1,1
3,13,4,20,1,20,1,2,1,3
3,13,4,30,1,20,1,2,0,2
3,13,4,40,1,21,1,0,1,1
3,13,4,50,1,21,1,1,1,2
3,13,5,0,1,21,1,1,0,1
3,13,5,10,1,21,1,1,2,3
3,13,5,20,1,21,1,2,0,2
3,13,5,30,1,21,1,1,2,3
3,13,5,40,1,21,1,2,1,3
3,13,5,50,1,22,1,5,2,7
3,13,6,0,1,22,1,4,2,6
3,13,6,10,1,22,1,2,2,4
3,13,6,20,1,22,1,6,3,9
3,13,6,30,1,22,1,5,4,9
3,13,6,40,1,22,1,11,2,13
3,13,6,50,1,22,1,34,2,36
3,13,7,0,1,22,1,66,3,69
3,13,7,10,1,23,1,80,2,82
3,13,7,20,1,23,1,114,3,117
3,13,7,30,1,23,1,315,1,316
3,13,7,40,1,23,1,518,5,523
3,13,7,50,1,23,1,565,3,568
3,13,8,0,1,23,1,326,6,332
3,13,8,10,1,23,1,130,12,142
3,13,8,20,1,23,1,90,8,98
3,13,8,30,1,24,1,84,15,99
3,13,8,40,1,24,1,72,13,85
3,13,8,50,1,24,1,78,13,91
3,13,9,0,1,24,1,79,13,92
3,13,9,10,1,24,1,86,18,104
3,13,9,20,1,24,1,139,30,169
3,13,9,30,1,24,1,211,43,254
3,13,9,40,1,24,1,240,117,357
3,13,9,50,1,24,1,189,176,365
3,13,10,0,1,24,1,145,144,289
3,13,10,10,1,25,1,91,87,178
3,13,10,20,1,25,1,67,72,139
3,13,10,30,1,25,1,60,45,105
3,13,10,40,1,25,1,70,49,119
3,13,10,50,1,25,1,75,43,118
3,13,11,0,1,25,1,70,40,110
3,13,11,10,1,25,1,58,39,97
3,13,11,20,1,25,1,63,47,110
3,13,11,30,1,26,1,60,72,132
3,13,11,40,1,26,1,70,212,282
3,13,11,50,1,26,1,71,252,323
3,13,12,0,1,26,1,63,246,309
3,13,12,10,1,26,1,59,191,250
3,13,12,20,1,26,1,67,120,187
3,13,12,30,1,27,1,66,81,147
3,13,12,40,1,27,1,60,69,129
3,13,12,50,1,27,1,63,48,111
3,13,13,0,1,27,1,61,27,88
3,13,13,10,1,27,1,62,34,96
3,13,13,20,1,27,1,84,32,116
3,13,13,30,1,28,1,177,35,212
3,13,13,40,1,28,1,253,32,285
3,13,13,50,1,28,1,256,35,291
3,13,14,0,1,28,1,112,28,140
3,13,14,10,1,28,1,94,39,133
3,13,14,20,1,29,1,98,44,142
3,13,14,30,1,29,1,84,40,124
3,13,14,40,1,29,1,69,49,118
3,13,14,50,1,29,1,65,41,106
3,13,15,0,1,29,1,73,45,118
3,13,15,10,1,30,1,78,45,123
3,13,15,20,1,30,1,77,38,115
3,13,15,30,1,30,1,85,63,148
3,13,15,40,1,30,1,133,190,323
3,13,15,50,1,30,1,171,210,381
3,13,16,0,1,30,1,94,153,247
3,13,16,10,1,30,1,91,131,222
3,13,16,20,1,30,1,70,76,146
