timestamp,weather,tem,weekday,holiday,dor,teab,cnt
2023/2/26 23:50,1,10,0,0,2,2,4
2023/2/27 0:00,1,10,1,0,5,2,7
2023/2/27 0:10,1,10,1,0,2,1,3
2023/2/27 0:20,1,10,1,0,2,1,3
2023/2/27 0:30,1,10,1,0,2,2,4
2023/2/27 0:40,1,9,1,0,2,2,4
2023/2/27 0:50,1,9,1,0,2,1,3
2023/2/27 1:00,1,9,1,0,0,0,0
2023/2/27 1:10,1,8,1,0,2,1,3
2023/2/27 1:20,1,8,1,0,2,0,2
2023/2/27 1:30,1,8,1,0,2,1,3
2023/2/27 1:40,1,8,1,0,0,0,0
2023/2/27 1:50,1,7,1,0,1,2,3
2023/2/27 2:00,1,7,1,0,1,0,1
2023/2/27 2:10,1,7,1,0,0,0,0
2023/2/27 2:20,1,7,1,0,0,2,2
2023/2/27 2:30,1,7,1,0,2,0,2
2023/2/27 2:40,1,6,1,0,1,0,1
2023/2/27 2:50,1,6,1,0,1,1,2
2023/2/27 3:00,1,6,1,0,0,1,1
2023/2/27 3:10,1,6,1,0,0,1,1
2023/2/27 3:20,1,6,1,0,0,0,0
2023/2/27 3:30,1,6,1,0,1,1,2
2023/2/27 3:40,1,6,1,0,2,1,3
2023/2/27 3:50,1,6,1,0,2,2,4
2023/2/27 4:00,1,6,1,0,1,1,2
2023/2/27 4:10,1,6,1,0,2,2,4
2023/2/27 4:20,1,6,1,0,0,0,0
2023/2/27 4:30,1,6,1,0,0,2,2
2023/2/27 4:40,1,7,1,0,0,2,2
2023/2/27 4:50,1,7,1,0,2,0,2
2023/2/27 5:00,1,7,1,0,2,2,4
2023/2/27 5:10,1,7,1,0,1,2,3
2023/2/27 5:20,1,7,1,0,0,0,0
2023/2/27 5:30,1,7,1,0,3,2,5
2023/2/27 5:40,1,8,1,0,0,0,0
2023/2/27 5:50,1,8,1,0,3,2,5
2023/2/27 6:00,1,8,1,0,4,3,7
2023/2/27 6:10,1,8,1,0,4,2,6
2023/2/27 6:20,1,8,1,0,6,3,9
2023/2/27 6:30,1,8,1,0,4,4,8
2023/2/27 6:40,1,9,1,0,11,0,11
2023/2/27 6:50,1,9,1,0,43,2,45
2023/2/27 7:00,1,9,1,0,57,2,59
2023/2/27 7:10,1,10,1,0,81,2,83
2023/2/27 7:20,1,10,1,0,97,1,98
2023/2/27 7:30,1,10,1,0,340,0,340
2023/2/27 7:40,1,10,1,0,537,3,540
2023/2/27 7:50,1,11,1,0,615,3,618
2023/2/27 8:00,1,11,1,0,316,5,321
2023/2/27 8:10,1,11,1,0,154,9,163
2023/2/27 8:20,1,11,1,0,83,11,94
2023/2/27 8:30,1,11,1,0,82,11,93
2023/2/27 8:40,1,11,1,0,82,13,95
2023/2/27 8:50,1,11,1,0,70,13,83
2023/2/27 9:00,1,11,1,0,72,15,87
2023/2/27 9:10,1,11,1,0,82,20,102
2023/2/27 9:20,1,12,1,0,142,32,174
2023/2/27 9:30,1,12,1,0,218,39,257
2023/2/27 9:40,1,12,1,0,271,134,405
2023/2/27 9:50,1,12,1,0,215,169,384
2023/2/27 10:00,1,12,1,0,149,152,301
2023/2/27 10:10,1,12,1,0,89,89,178
2023/2/27 10:20,1,12,1,0,77,62,139
2023/2/27 10:30,1,12,1,0,59,50,109
2023/2/27 10:40,1,13,1,0,59,46,105
2023/2/27 10:50,1,13,1,0,76,40,116
2023/2/27 11:00,1,13,1,0,70,35,105
2023/2/27 11:10,1,13,1,0,68,39,107
2023/2/27 11:20,1,13,1,0,66,49,115
2023/2/27 11:30,1,13,1,0,75,64,139
2023/2/27 11:40,1,14,1,0,69,244,313
2023/2/27 11:50,1,14,1,0,74,290,364
2023/2/27 12:00,1,14,1,0,58,227,285
2023/2/27 12:10,1,14,1,0,60,163,223
2023/2/27 12:20,1,14,1,0,53,128,181
2023/2/27 12:30,1,14,1,0,56,86,142
2023/2/27 12:40,1,14,1,0,64,64,128
2023/2/27 12:50,1,15,1,0,57,56,113
2023/2/27 13:00,1,15,1,0,63,27,90
2023/2/27 13:10,1,15,1,0,55,30,85
2023/2/27 13:20,1,16,1,0,76,30,106
2023/2/27 13:30,1,16,1,0,174,30,204
2023/2/27 13:40,1,16,1,0,260,34,294
2023/2/27 13:50,1,16,1,0,218,32,250
2023/2/27 14:00,1,16,1,0,116,34,150
2023/2/27 14:10,1,17,1,0,95,44,139
2023/2/27 14:20,1,17,1,0,105,43,148
2023/2/27 14:30,1,17,1,0,79,40,119
2023/2/27 14:40,1,17,1,0,74,38,112
2023/2/27 14:50,1,17,1,0,79,46,125
2023/2/27 15:00,1,17,1,0,66,44,110
2023/2/27 15:10,1,18,1,0,71,41,112
2023/2/27 15:20,1,18,1,0,86,38,124
2023/2/27 15:30,1,18,1,0,80,72,152
2023/2/27 15:40,1,18,1,0,149,191,340
2023/2/27 15:50,1,18,1,0,139,201,340
2023/2/27 16:00,1,18,1,0,93,160,253
2023/2/27 16:10,1,18,1,0,91,113,204
2023/2/27 16:20,1,18,1,0,83,73,156
2023/2/27 16:30,1,18,1,0,65,65,130
2023/2/27 16:40,1,18,1,0,76,56,132
2023/2/27 16:50,1,18,1,0,66,63,129
2023/2/27 17:00,1,18,1,0,67,59,126
2023/2/27 17:10,1,17,1,0,72,55,127
2023/2/27 17:20,1,17,1,0,71,54,125
2023/2/27 17:30,1,17,1,0,76,80,156
2023/2/27 17:40,1,16,1,0,84,250,334
2023/2/27 17:50,1,16,1,0,104,247,351
2023/2/27 18:00,1,16,1,0,102,226,328
2023/2/27 18:10,1,16,1,0,79,148,227
2023/2/27 18:20,1,16,1,0,105,100,205
2023/2/27 18:30,1,16,1,0,102,82,184
2023/2/27 18:40,1,16,1,0,178,67,245
2023/2/27 18:50,1,16,1,0,165,63,228
2023/2/27 19:00,1,16,1,0,133,55,188
2023/2/27 19:10,1,15,1,0,130,68,198
2023/2/27 19:20,1,15,1,0,90,64,154
2023/2/27 19:30,1,15,1,0,91,68,159
2023/2/27 19:40,1,15,1,0,79,64,143
2023/2/27 19:50,1,14,1,0,93,61,154
2023/2/27 20:00,1,14,1,0,90,62,152
2023/2/27 20:10,1,14,1,0,80,55,135
2023/2/27 20:20,1,14,1,0,74,70,144
2023/2/27 20:30,1,14,1,0,69,106,175
2023/2/27 20:40,1,14,1,0,62,176,238
2023/2/27 20:50,1,14,1,0,58,244,302
2023/2/27 21:00,1,13,1,0,55,162,217
2023/2/27 21:10,1,13,1,0,46,147,193
2023/2/27 21:20,1,13,1,0,27,103,130
2023/2/27 21:30,1,13,1,0,22,67,89
2023/2/27 21:40,1,13,1,0,16,71,87
2023/2/27 21:50,1,13,1,0,18,83,101
2023/2/27 22:00,1,13,1,0,15,80,95
2023/2/27 22:10,1,13,1,0,13,84,97
2023/2/27 22:20,1,13,1,0,14,48,62
2023/2/27 22:30,1,12,1,0,15,30,45
2023/2/27 22:40,1,12,1,0,10,20,30
2023/2/27 22:50,1,12,1,0,12,13,25
2023/2/27 23:00,1,12,1,0,10,10,20
2023/2/27 23:10,1,12,1,0,7,12,19
2023/2/27 23:20,1,12,1,0,4,10,14
2023/2/27 23:30,1,12,1,0,2,7,9
2023/2/27 23:40,1,12,1,0,2,11,13
2023/2/27 23:50,1,12,1,0,1,5,6
2023/2/28 0:00,1,12,1,0,5,1,6
2023/2/28 0:10,1,11,1,0,2,2,4
2023/2/28 0:20,1,11,1,0,2,2,4
2023/2/28 0:30,1,11,1,0,1,2,3
2023/2/28 0:40,1,11,1,0,3,2,5
2023/2/28 0:50,1,11,1,0,1,2,3
2023/2/28 1:00,1,11,1,0,2,1,3
2023/2/28 1:10,1,11,1,0,0,1,1
2023/2/28 1:20,1,11,1,0,2,0,2
2023/2/28 1:30,1,10,1,0,0,1,1
2023/2/28 1:40,1,10,1,0,1,2,3
2023/2/28 1:50,1,10,1,0,1,1,2
2023/2/28 2:00,1,10,1,0,0,2,2
2023/2/28 2:10,1,10,1,0,0,1,1
2023/2/28 2:20,1,10,1,0,0,2,2
2023/2/28 2:30,1,10,1,0,2,0,2
2023/2/28 2:40,1,9,1,0,0,2,2
2023/2/28 2:50,1,9,1,0,0,1,1
2023/2/28 3:00,1,9,1,0,2,1,3
2023/2/28 3:10,1,9,1,0,2,0,2
2023/2/28 3:20,1,9,1,0,1,0,1
2023/2/28 3:30,1,9,1,0,2,0,2
2023/2/28 3:40,1,9,1,0,0,1,1
2023/2/28 3:50,1,9,1,0,1,2,3
2023/2/28 4:00,1,9,1,0,1,2,3
2023/2/28 4:10,1,9,1,0,0,0,0
2023/2/28 4:20,1,9,1,0,2,2,4
2023/2/28 4:30,1,9,1,0,1,2,3
2023/2/28 4:40,1,9,1,0,0,2,2
2023/2/28 4:50,1,9,1,0,1,0,1
2023/2/28 5:00,1,9,1,0,2,1,3
2023/2/28 5:10,1,9,1,0,2,2,4
2023/2/28 5:20,1,9,1,0,2,1,3
2023/2/28 5:30,1,9,1,0,1,0,1
2023/2/28 5:40,1,9,1,0,2,1,3
2023/2/28 5:50,1,9,1,0,5,1,6
2023/2/28 6:00,1,9,1,0,2,2,4
2023/2/28 6:10,1,10,1,0,3,2,5
2023/2/28 6:20,1,10,1,0,6,2,8
2023/2/28 6:30,1,10,1,0,7,3,10
2023/2/28 6:40,1,10,1,0,12,2,14
2023/2/28 6:50,1,10,1,0,42,2,44
2023/2/28 7:00,1,11,1,0,68,3,71
2023/2/28 7:10,1,11,1,0,101,0,101
2023/2/28 7:20,1,11,1,0,119,2,121
2023/2/28 7:30,1,11,1,0,328,0,328
2023/2/28 7:40,1,11,1,0,605,3,608
2023/2/28 7:50,1,11,1,0,641,6,647
2023/2/28 8:00,1,11,1,0,282,5,287
2023/2/28 8:10,1,11,1,0,123,11,134
2023/2/28 8:20,1,12,1,0,91,8,99
2023/2/28 8:30,1,12,1,0,92,13,105
2023/2/28 8:40,1,12,1,0,86,12,98
2023/2/28 8:50,1,12,1,0,65,12,77
2023/2/28 9:00,1,12,1,0,80,16,96
2023/2/28 9:10,1,12,1,0,84,18,102
2023/2/28 9:20,1,12,1,0,157,28,185
2023/2/28 9:30,1,12,1,0,213,42,255
2023/2/28 9:40,1,12,1,0,264,136,400
2023/2/28 9:50,1,12,1,0,189,167,356
2023/2/28 10:00,1,12,1,0,147,164,311
2023/2/28 10:10,1,13,1,0,74,109,183
2023/2/28 10:20,1,13,1,0,84,75,159
2023/2/28 10:30,1,13,1,0,59,51,110
2023/2/28 10:40,1,13,1,0,69,50,119
2023/2/28 10:50,1,13,1,0,73,44,117
2023/2/28 11:00,1,13,1,0,62,35,97
2023/2/28 11:10,1,13,1,0,59,41,100
2023/2/28 11:20,1,13,1,0,64,45,109
2023/2/28 11:30,1,13,1,0,78,67,145
2023/2/28 11:40,1,13,1,0,78,228,306
2023/2/28 11:50,1,14,1,0,71,284,355
2023/2/28 12:00,1,14,1,0,52,288,340
2023/2/28 12:10,1,14,1,0,58,181,239
2023/2/28 12:20,1,14,1,0,59,124,183
2023/2/28 12:30,1,15,1,0,56,81,137
2023/2/28 12:40,1,15,1,0,58,59,117
2023/2/28 12:50,1,15,1,0,62,51,113
2023/2/28 13:00,1,15,1,0,69,32,101
2023/2/28 13:10,1,15,1,0,59,30,89
2023/2/28 13:20,1,15,1,0,92,36,128
2023/2/28 13:30,1,15,1,0,184,32,216
2023/2/28 13:40,1,15,1,0,267,34,301
2023/2/28 13:50,1,15,1,0,274,35,309
2023/2/28 14:00,1,15,1,0,121,27,148
2023/2/28 14:10,1,15,1,0,99,38,137
2023/2/28 14:20,1,15,1,0,105,44,149
2023/2/28 14:30,1,15,1,0,94,45,139
2023/2/28 14:40,1,15,1,0,72,49,121
2023/2/28 14:50,1,15,1,0,73,38,111
2023/2/28 15:00,1,15,1,0,64,45,109
2023/2/28 15:10,1,16,1,0,66,46,112
2023/2/28 15:20,1,16,1,0,77,45,122
2023/2/28 15:30,1,16,1,0,89,71,160
2023/2/28 15:40,1,16,1,0,146,178,324
2023/2/28 15:50,1,16,1,0,140,238,378
2023/2/28 16:00,1,16,1,0,107,163,270
2023/2/28 16:10,1,16,1,0,96,104,200
2023/2/28 16:20,1,16,1,0,80,78,158
2023/2/28 16:30,1,16,1,0,78,73,151
2023/2/28 16:40,1,16,1,0,68,63,131
2023/2/28 16:50,1,16,1,0,65,67,132
2023/2/28 17:00,1,16,1,0,72,64,136
2023/2/28 17:10,1,16,1,0,71,51,122
2023/2/28 17:20,1,15,1,0,74,50,124
2023/2/28 17:30,1,15,1,0,86,91,177
2023/2/28 17:40,1,15,1,0,98,238,336
2023/2/28 17:50,1,15,1,0,106,268,374
2023/2/28 18:00,1,15,1,0,100,211,311
2023/2/28 18:10,1,15,1,0,78,136,214
2023/2/28 18:20,1,15,1,0,92,95,187
2023/2/28 18:30,1,15,1,0,102,80,182
2023/2/28 18:40,1,15,1,0,194,73,267
2023/2/28 18:50,1,15,1,0,153,74,227
2023/2/28 19:00,1,15,1,0,129,57,186
2023/2/28 19:10,1,15,1,0,126,62,188
2023/2/28 19:20,1,14,1,0,110,66,176
2023/2/28 19:30,1,14,1,0,83,54,137
2023/2/28 19:40,1,14,1,0,84,56,140
2023/2/28 19:50,1,14,1,0,91,62,153
2023/2/28 20:00,1,14,1,0,84,68,152
2023/2/28 20:10,1,14,1,0,83,56,139
2023/2/28 20:20,1,14,1,0,79,59,138
2023/2/28 20:30,1,14,1,0,71,103,174
2023/2/28 20:40,1,14,1,0,65,212,277
2023/2/28 20:50,1,14,1,0,58,231,289
2023/2/28 21:00,1,14,1,0,53,161,214
2023/2/28 21:10,1,14,1,0,44,139,183
2023/2/28 21:20,1,14,1,0,31,102,133
2023/2/28 21:30,1,14,1,0,20,66,86
2023/2/28 21:40,1,14,1,0,20,66,86
2023/2/28 21:50,1,14,1,0,18,73,91
2023/2/28 22:00,1,14,1,0,16,85,101
2023/2/28 22:10,1,13,1,0,15,68,83
2023/2/28 22:20,1,13,1,0,17,43,60
2023/2/28 22:30,1,13,1,0,13,37,50
2023/2/28 22:40,1,13,1,0,9,20,29
2023/2/28 22:50,1,12,1,0,12,11,23
2023/2/28 23:00,1,12,1,0,9,12,21
2023/2/28 23:10,1,12,1,0,6,10,16
2023/2/28 23:20,1,12,1,0,7,10,17
2023/2/28 23:30,1,12,1,0,3,8,11
2023/2/28 23:40,1,12,1,0,1,9,10
2023/2/28 23:50,1,12,1,0,1,5,6
2023/3/1 0:00,1,12,1,0,4,2,6
2023/3/1 0:10,1,12,1,0,2,0,2
2023/3/1 0:20,1,12,1,0,2,3,5
2023/3/1 0:30,1,12,1,0,1,1,2
2023/3/1 0:40,1,11,1,0,2,0,2
2023/3/1 0:50,1,11,1,0,2,1,3
2023/3/1 1:00,1,11,1,0,1,0,1
2023/3/1 1:10,1,11,1,0,1,2,3
2023/3/1 1:20,1,11,1,0,1,2,3
2023/3/1 1:30,1,11,1,0,0,0,0
2023/3/1 1:40,1,11,1,0,2,0,2
2023/3/1 1:50,1,11,1,0,1,1,2
2023/3/1 2:00,1,11,1,0,2,2,4
2023/3/1 2:10,1,10,1,0,0,0,0
2023/3/1 2:20,1,10,1,0,2,1,3
2023/3/1 2:30,1,10,1,0,2,0,2
2023/3/1 2:40,1,10,1,0,1,2,3
2023/3/1 2:50,1,10,1,0,1,2,3
2023/3/1 3:00,1,10,1,0,2,1,3
2023/3/1 3:10,1,10,1,0,1,0,1
2023/3/1 3:20,1,10,1,0,0,0,0
2023/3/1 3:30,1,10,1,0,0,2,2
2023/3/1 3:40,1,10,1,0,1,1,2
2023/3/1 3:50,1,10,1,0,2,0,2
2023/3/1 4:00,1,10,1,0,1,2,3
2023/3/1 4:10,1,10,1,0,1,0,1
2023/3/1 4:20,1,10,1,0,0,2,2
2023/3/1 4:30,1,10,1,0,0,1,1
2023/3/1 4:40,1,10,1,0,0,0,0
2023/3/1 4:50,1,10,1,0,0,0,0
2023/3/1 5:00,1,10,1,0,0,1,1
2023/3/1 5:10,1,11,1,0,0,1,1
2023/3/1 5:20,1,11,1,0,2,1,3
2023/3/1 5:30,1,11,1,0,2,0,2
2023/3/1 5:40,1,11,1,0,1,1,2
2023/3/1 5:50,1,11,1,0,5,2,7
2023/3/1 6:00,1,12,1,0,4,2,6
2023/3/1 6:10,1,12,1,0,4,1,5
2023/3/1 6:20,1,12,1,0,4,2,6
2023/3/1 6:30,1,12,1,0,7,3,10
2023/3/1 6:40,1,12,1,0,13,2,15
2023/3/1 6:50,1,12,1,0,39,1,40
2023/3/1 7:00,1,12,1,0,58,3,61
2023/3/1 7:10,1,12,1,0,81,0,81
2023/3/1 7:20,1,12,1,0,100,3,103
2023/3/1 7:30,1,12,1,0,325,1,326
2023/3/1 7:40,1,12,1,0,548,5,553
2023/3/1 7:50,1,12,1,0,536,4,540
2023/3/1 8:00,1,12,1,0,308,8,316
2023/3/1 8:10,1,13,1,0,145,12,157
2023/3/1 8:20,1,13,1,0,82,8,90
2023/3/1 8:30,1,13,1,0,92,12,104
2023/3/1 8:40,1,13,1,0,83,16,99
2023/3/1 8:50,1,13,1,0,71,10,81
2023/3/1 9:00,1,13,1,0,76,15,91
2023/3/1 9:10,1,13,1,0,91,16,107
2023/3/1 9:20,1,13,1,0,146,27,173
2023/3/1 9:30,1,13,1,0,219,40,259
2023/3/1 9:40,1,14,1,0,238,113,351
2023/3/1 9:50,1,14,1,0,168,193,361
2023/3/1 10:00,1,14,1,0,149,138,287
2023/3/1 10:10,1,14,1,0,84,92,176
2023/3/1 10:20,1,14,1,0,87,65,152
2023/3/1 10:30,1,14,1,0,55,49,104
2023/3/1 10:40,1,14,1,0,65,47,112
2023/3/1 10:50,1,14,1,0,60,44,104
2023/3/1 11:00,1,14,1,0,71,34,105
2023/3/1 11:10,1,15,1,0,68,43,111
2023/3/1 11:20,1,15,1,0,54,48,102
2023/3/1 11:30,1,15,1,0,73,76,149
2023/3/1 11:40,1,15,1,0,78,240,318
2023/3/1 11:50,1,15,1,0,66,312,378
2023/3/1 12:00,1,15,1,0,58,278,336
2023/3/1 12:10,1,15,1,0,53,166,219
2023/3/1 12:20,1,16,1,0,54,124,178
2023/3/1 12:30,1,16,1,0,46,97,143
2023/3/1 12:40,1,16,1,0,29,61,90
2023/3/1 12:50,1,16,1,0,17,50,67
2023/3/1 13:00,1,17,1,0,14,27,41
2023/3/1 13:10,1,17,1,0,14,17,31
2023/3/1 13:20,1,17,1,0,14,16,30
2023/3/1 13:30,1,17,1,0,20,18,38
2023/3/1 13:40,1,17,1,0,27,20,47
2023/3/1 13:50,1,17,1,0,32,22,54
2023/3/1 14:00,1,17,1,0,28,23,51
2023/3/1 14:10,1,17,1,0,19,21,40
2023/3/1 14:20,1,17,1,0,16,20,36
2023/3/1 14:30,1,17,1,0,18,21,39
2023/3/1 14:40,1,18,1,0,20,14,34
2023/3/1 14:50,1,18,1,0,22,18,40
2023/3/1 15:00,1,18,1,0,25,14,39
2023/3/1 15:10,1,18,1,0,29,14,43
2023/3/1 15:20,1,18,1,0,24,14,38
2023/3/1 15:30,1,18,1,0,30,17,47
2023/3/1 15:40,1,18,1,0,27,23,50
2023/3/1 15:50,1,18,1,0,31,20,51
2023/3/1 16:00,1,18,1,0,28,15,43
2023/3/1 16:10,1,18,1,0,32,20,52
2023/3/1 16:20,1,18,1,0,30,16,46
2023/3/1 16:30,1,18,1,0,36,15,51
2023/3/1 16:40,1,18,1,0,30,13,43
2023/3/1 16:50,1,18,1,0,37,21,58
2023/3/1 17:00,1,18,1,0,47,24,71
2023/3/1 17:10,1,18,1,0,40,23,63
2023/3/1 17:20,1,18,1,0,50,27,77
2023/3/1 17:30,1,18,1,0,46,32,78
2023/3/1 17:40,1,17,1,0,45,32,77
2023/3/1 17:50,1,17,1,0,45,43,88
2023/3/1 18:00,1,17,1,0,60,44,104
2023/3/1 18:10,1,17,1,0,54,31,85
2023/3/1 18:20,1,17,1,0,47,27,74
2023/3/1 18:30,1,17,1,0,48,36,84
2023/3/1 18:40,1,17,1,0,52,26,78
2023/3/1 18:50,1,17,1,0,42,35,77
2023/3/1 19:00,1,17,1,0,40,25,65
2023/3/1 19:10,1,17,1,0,39,23,62
2023/3/1 19:20,1,16,1,0,31,25,56
2023/3/1 19:30,1,16,1,0,29,22,51
2023/3/1 19:40,1,16,1,0,34,20,54
2023/3/1 19:50,1,16,1,0,23,19,42
2023/3/1 20:00,1,16,1,0,31,29,60
2023/3/1 20:10,1,16,1,0,19,24,43
2023/3/1 20:20,1,16,1,0,17,30,47
2023/3/1 20:30,1,16,1,0,20,35,55
2023/3/1 20:40,1,16,1,0,20,41,61
2023/3/1 20:50,1,15,1,0,19,39,58
2023/3/1 21:00,1,15,1,0,15,41,56
2023/3/1 21:10,1,15,1,0,15,31,46
2023/3/1 21:20,1,15,1,0,12,28,40
2023/3/1 21:30,1,14,1,0,14,28,42
2023/3/1 21:40,1,14,1,0,7,46,53
2023/3/1 21:50,1,14,1,0,8,47,55
2023/3/1 22:00,1,14,1,0,7,38,45
2023/3/1 22:10,1,14,1,0,5,38,43
2023/3/1 22:20,1,14,1,0,2,31,33
2023/3/1 22:30,1,13,1,0,2,20,22
2023/3/1 22:40,1,13,1,0,2,14,16
2023/3/1 22:50,1,13,1,0,2,12,14
2023/3/1 23:00,1,13,1,0,1,5,6
2023/3/1 23:10,1,13,1,0,1,7,8
2023/3/1 23:20,1,13,1,0,2,3,5
2023/3/1 23:30,1,13,1,0,0,1,1
2023/3/1 23:40,1,13,1,0,1,2,3
2023/3/1 23:50,1,13,1,0,0,1,1
2023/3/2 0:00,1,13,1,0,3,1,4
2023/3/2 0:10,1,13,1,0,4,2,6
2023/3/2 0:20,1,12,1,0,2,2,4
2023/3/2 0:30,1,12,1,0,1,1,2
2023/3/2 0:40,1,12,1,0,2,2,4
2023/3/2 0:50,1,12,1,0,0,2,2
2023/3/2 1:00,1,12,1,0,1,0,1
2023/3/2 1:10,1,12,1,0,2,2,4
2023/3/2 1:20,1,12,1,0,0,0,0
2023/3/2 1:30,1,12,1,0,2,0,2
2023/3/2 1:40,1,12,1,0,1,2,3
2023/3/2 1:50,1,12,1,0,0,0,0
2023/3/2 2:00,1,12,1,0,2,1,3
2023/3/2 2:10,1,12,1,0,0,1,1
2023/3/2 2:20,1,12,1,0,0,1,1
2023/3/2 2:30,1,12,1,0,0,0,0
2023/3/2 2:40,1,11,1,0,0,0,0
2023/3/2 2:50,1,11,1,0,0,0,0
2023/3/2 3:00,1,11,1,0,2,2,4
2023/3/2 3:10,1,11,1,0,2,0,2
2023/3/2 3:20,1,11,1,0,2,2,4
2023/3/2 3:30,1,11,1,0,1,1,2
2023/3/2 3:40,1,11,1,0,2,1,3
2023/3/2 3:50,1,11,1,0,2,0,2
2023/3/2 4:00,1,11,1,0,1,2,3
2023/3/2 4:10,1,11,1,0,2,2,4
2023/3/2 4:20,1,11,1,0,2,0,2
2023/3/2 4:30,1,11,1,0,1,1,2
2023/3/2 4:40,1,11,1,0,2,1,3
2023/3/2 4:50,1,11,1,0,2,2,4
2023/3/2 5:00,1,12,1,0,1,2,3
2023/3/2 5:10,1,12,1,0,0,1,1
2023/3/2 5:20,1,12,1,0,2,1,3
2023/3/2 5:30,1,13,1,0,1,1,2
2023/3/2 5:40,1,13,1,0,0,1,1
2023/3/2 5:50,1,13,1,0,4,2,6
2023/3/2 6:00,1,13,1,0,4,3,7
2023/3/2 6:10,1,13,1,0,4,2,6
2023/3/2 6:20,1,13,1,0,5,1,6
2023/3/2 6:30,1,13,1,0,5,2,7
2023/3/2 6:40,1,14,1,0,13,0,13
2023/3/2 6:50,1,14,1,0,41,2,43
2023/3/2 7:00,1,14,1,0,60,3,63
2023/3/2 7:10,1,14,1,0,86,2,88
2023/3/2 7:20,1,14,1,0,115,2,117
2023/3/2 7:30,1,14,1,0,329,0,329
2023/3/2 7:40,1,15,1,0,582,5,587
2023/3/2 7:50,1,15,1,0,542,5,547
2023/3/2 8:00,1,15,1,0,315,7,322
2023/3/2 8:10,1,15,1,0,146,12,158
2023/3/2 8:20,1,15,1,0,84,8,92
2023/3/2 8:30,1,15,1,0,77,11,88
2023/3/2 8:40,1,15,1,0,81,13,94
2023/3/2 8:50,1,16,1,0,76,10,86
2023/3/2 9:00,1,16,1,0,82,14,96
2023/3/2 9:10,1,17,1,0,86,18,104
2023/3/2 9:20,1,17,1,0,164,26,190
2023/3/2 9:30,1,17,1,0,234,37,271
2023/3/2 9:40,1,17,1,0,259,126,385
2023/3/2 9:50,1,17,1,0,201,161,362
2023/3/2 10:00,1,17,1,0,127,158,285
2023/3/2 10:10,1,17,1,0,90,111,201
2023/3/2 10:20,1,18,1,0,83,66,149
2023/3/2 10:30,1,18,1,0,69,46,115
2023/3/2 10:40,1,18,1,0,64,48,112
2023/3/2 10:50,1,18,1,0,75,41,116
2023/3/2 11:00,1,18,1,0,67,38,105
2023/3/2 11:10,1,18,1,0,68,40,108
2023/3/2 11:20,1,18,1,0,61,47,108
2023/3/2 11:30,1,19,1,0,78,68,146
2023/3/2 11:40,1,19,1,0,65,200,265
2023/3/2 11:50,1,19,1,0,65,290,355
2023/3/2 12:00,1,19,1,0,57,241,298
2023/3/2 12:10,1,19,1,0,58,187,245
2023/3/2 12:20,1,19,1,0,65,123,188
2023/3/2 12:30,1,19,1,0,66,79,145
2023/3/2 12:40,1,19,1,0,55,59,114
2023/3/2 12:50,1,20,1,0,58,53,111
2023/3/2 13:00,1,20,1,0,62,28,90
2023/3/2 13:10,1,20,1,0,68,33,101
2023/3/2 13:20,1,20,1,0,97,30,127
2023/3/2 13:30,1,20,1,0,175,38,213
2023/3/2 13:40,1,21,1,0,222,33,255
2023/3/2 13:50,1,21,1,0,268,39,307
2023/3/2 14:00,1,21,1,0,126,27,153
2023/3/2 14:10,1,21,1,0,110,35,145
2023/3/2 14:20,1,21,1,0,104,34,138
2023/3/2 14:30,1,21,1,0,83,41,124
2023/3/2 14:40,1,21,1,0,71,47,118
2023/3/2 14:50,1,21,1,0,64,37,101
2023/3/2 15:00,1,21,1,0,67,51,118
2023/3/2 15:10,1,21,1,0,68,37,105
2023/3/2 15:20,1,21,1,0,76,45,121
2023/3/2 15:30,1,20,1,0,80,63,143
2023/3/2 15:40,1,20,1,0,124,168,292
2023/3/2 15:50,1,20,1,0,160,212,372
2023/3/2 16:00,1,20,1,0,102,144,246
2023/3/2 16:10,1,20,1,0,87,123,210
2023/3/2 16:20,1,20,1,0,71,76,147
2023/3/2 16:30,1,20,1,0,85,74,159
2023/3/2 16:40,1,20,1,0,65,59,124
2023/3/2 16:50,1,19,1,0,82,56,138
2023/3/2 17:00,1,19,1,0,74,50,124
2023/3/2 17:10,1,19,1,0,77,52,129
2023/3/2 17:20,1,19,1,0,74,48,122
2023/3/2 17:30,1,18,1,0,88,75,163
2023/3/2 17:40,1,18,1,0,85,260,345
2023/3/2 17:50,1,18,1,0,98,258,356
2023/3/2 18:00,1,17,1,0,81,221,302
2023/3/2 18:10,1,17,1,0,76,150,226
2023/3/2 18:20,1,17,1,0,91,89,180
2023/3/2 18:30,1,17,1,0,125,98,223
2023/3/2 18:40,1,17,1,0,189,77,266
2023/3/2 18:50,1,16,1,0,161,77,238
2023/3/2 19:00,1,16,1,0,146,63,209
2023/3/2 19:10,1,16,1,0,130,62,192
2023/3/2 19:20,1,16,1,0,95,56,151
2023/3/2 19:30,1,16,1,0,85,64,149
2023/3/2 19:40,1,15,1,0,95,61,156
2023/3/2 19:50,1,15,1,0,88,59,147
2023/3/2 20:00,1,15,1,0,76,75,151
2023/3/2 20:10,1,14,1,0,81,65,146
2023/3/2 20:20,1,14,1,0,86,64,150
2023/3/2 20:30,1,14,1,0,73,82,155
2023/3/2 20:40,1,14,1,0,62,205,267
